const short Level1original_map0[16][300] = {
10, 19, 16, 4, 4, 17407, 1539, 0, 11, 19, 20, 4 },
{ 4, 17407, 1546, 0, 12, 19, 24, 4, 4, 17407, 1555, 0, 13, 19, 28, 4, 
4, 17407, 1567, 0, 14, 19, 32, 4, 4, 17407, 1582, 0, 15, 19, 36, 4, 
4, 17407, 1595, 0, 16, 19, 40, 4, 4, 17407, 1609, 0, 17, 19, 44, 4, 
4, 17407, 1625, 0, 18, 19, 48, 4, 4, 17407, 281, 0, 19, 19, 52, 4, 
4, 17407, 306, 0, 276, 128, 134, 2, 0, 17407, 1639, 0, 277, 72, 136, 2, 
0, 17407, 1649, 0, 22, 19, 56, 4, 4, 17407, 1661, 0, 23, 19, 60, 4, 
4, 17407, 1673, 0, 24, 19, 64, 4, 4, 17407, 1689, 0, 281, 130, 138, 2, 
512, 17407, 1705, 0, 26, 19, 68, 4, 4, 17407, 1716, 0, 283, 72, 140, 2, 
0, 17407, 1733, 0, 28, 19, 72, 4, 4, 17407, 1757, 0, 285, 130, 142, 2, 
512, 17407, 1769, 0, 286, 72, 144, 2, 0, 17407, 1784, 0, 287, 130, 146, 2, 
500, 17407, 1799, 0, 32, 19, 76, 4, 4, 17407, 1818, 0, 289, 130, 148, 2, 
512, 17407, 1838, 0, 34, 19, 80, 4, 4, 17407, 1859, 0, 803, 130, 150, 2, 
512, 17407, 1873, 0, 292, 130, 152, 2, 1024, 17407, 1892, 0, 805, 130, 154, 2, 
512, 17407, 1908, 0, 38, 19, 84, 4, 4, 17407, 1925, 0, 39, 19, 88, 4, 
4, 17407, 1937, 0, 296, 130, 156, 2, 512, 17407, 1949, 0, 297, 72, 158, 2, 
0, 17407, 1964, 0, 42, 19, 92, 4, 4, 17407, 1987, 0, 43, 19, 96, 4, 
4, 17407, 2001, 0, 44, 19, 100, 4, 4, 17407, 2020, 0, 301, 130, 160, 2, 
512, 17407, 1058, 0, 46, 19, 104, 4, 4, 17407, 2041, 0, 47, 19, 108, 4, 
4, 17407, 549, 0, 48, 19, 112, 4, 4, 17407, 2063, 0 },
{ 49, 19, 116, 4, 4, 17407, 2080, 0, 50, 19, 120, 4, 4, 17407, 2099, 0, 
307, 130, 162, 2, 512, 17407, 2116, 0, 308, 130, 164, 2, 512, 17407, 2129, 0, 
4142, 257, 1297, 208, 260, 770, 4, 0, 2156, 0, 4136, 258, 1297, 212, 8961, 22528, 
2173, 0, 4136, 259, 1297, 216, 9473, 22528, 2190, 0, 5, 8193, 259, 21504, 0, 0, 
6, 84, 1462, 0, -2015, 72, 0, 2, 0, 17407, 2205, 0, -2015, 130, 2, 2, 
512, 17407, 130, 0, 259, 130, 4, 2, 1024, 17407, 2214, 0, 4142, 257, 1297, 12, 
258, 22530, 2233, 0, 6, 8193, 260, 21504, 0, 0, 8, 100, 1462, 0, -2015, 72, 
0, 2, 0, 17407, 2205, 0, -2015, 130, 2, 2, 512, 17407, 2251, 0, -2015, 130, 
4, 2, 1024, 17407, 2263, 0, 260, 128, 6, 2, 43, 17407, 2271, 0, 4142, 257, 
1297, 16, 259, 770, 2293, 0, 7, 8193, 259, 21504, 0, 0, 6, 84, 1462, 0, 
-2015, 72, 0, 2, 0, 17407, 2205, 0, -2015, 130, 2, 2, 512, 17407, 306, 0, 
259, 128, 4, 2, 0, 17407, 2312, 0, 4142, 257, 1297, 12, 258, 22530, 2335, 0, 
8, 8194, 781, 21504, 0, 0, 40, 264, 2357, 0, -2015, 72, 20, 2, 0, 17407, 
1450, 0, -2015, 72, 22, 2, 0, 17407, 1462, 0, -2015, 72, 24, 2, 0, 17407, 
2369, 0, -2015, 72, 26, 2, 0, 17407, 2379, 0, -2015, 19, 0, 4, 4, 17407, 
987, 0, -2015, 19, 4, 4, 4, 17407, 306, 0, 263, 128, 28, 2, 0, 17407, 
1639, 0, 264, 72, 30, 2, 0, 17407, 2391, 0, 9, 130, 32, 2, 512, 17407, 
2402, 0, 10, 19, 8, 4, 4, 17407, 36, 0, 11, 19, 12, 4, 4, 17407, 
2409, 0, 12, 19, 16, 4, 4, 17407, 130, 0, 269, 130 },
{ 34, 2, 1024, 17407, 2422, 0, 4110, 257, 1303, 36, 262, 770, 1284, 6, 2448, 0, 
4104, 258, 1303, 38, 259, 770, 2464, 0, 9, 8194, 263, 21504, 0, 0, 24, 168, 
2357, 0, -2015, 72, 8, 2, 0, 17407, 1450, 0, -2015, 72, 10, 2, 0, 17407, 
1462, 0, -2015, 72, 12, 2, 0, 17407, 2369, 0, -2015, 72, 14, 2, 0, 17407, 
2402, 0, -2015, 19, 0, 4, 4, 17407, 987, 0, -2015, 19, 4, 4, 4, 17407, 
306, 0, 263, 128, 16, 2, 0, 17407, 2492, 0, 4110, 257, 1299, 18, 262, 770, 
1284, 6, 2448, 0, 4104, 258, 1299, 20, 259, 770, 2524, 0, 10, 8194, 780, 21504, 
0, 0, 36, 248, 2357, 0, -2015, 72, 16, 2, 0, 17407, 1450, 0, -2015, 72, 
18, 2, 0, 17407, 1462, 0, -2015, 72, 20, 2, 0, 17407, 2369, 0, -2015, 72, 
22, 2, 0, 17407, 987, 0, -2015, 19, 0, 4, 4, 17407, 2546, 0, 6, 130, 
24, 2, 512, 17407, 306, 0, 263, 128, 26, 2, 0, 17407, 2560, 0, 264, 72, 
28, 2, 0, 17407, 2570, 0, 9, 19, 4, 4, 4, 17407, 2585, 0, 10, 19, 
8, 4, 4, 17407, 2597, 0, 11, 19, 12, 4, 4, 17407, 130, 0, 268, 130, 
30, 2, 1024, 17407, 2617, 0, 4110, 257, 1285, 32, 261, 770, 1284, 0, 2448, 0, 
4104, 258, 1285, 34, 259, 770, 2643, 0, 11, 8193, 3, 21504, 0, 0, 8, 84, 
1639, 0, -2015, 72, 0, 2, 0, 17407, 2205, 0, -2015, 130, 2, 2, 512, 17407, 
1462, 0, 3, 72, 4, 2, 0, 17407, 2658, 0, 4110, 257, 1287, 6, 258, 22530, 
2677, 0, 12, 8194, 2, 21504, 0, 0, 4, 84, 2698, 0, -2015, 72, 0, 2, 
0, 17407, 2714, 0, -2015, 72, 2, 2, 0, 17407, 2727, 0 },
{ 4142, 257, 1297, 8, 258, 22530, 2448, 0, 4136, 258, 1297, 12, 257, 22528, 2752, 0, 
13, 10241, 1029, 21504, 0, 0, 24, 116, 2775, 0, 1025, 130, 0, 4, 130, 17407, 
2786, 0, 258, 130, 4, 4, 130, 17407, 2804, 0, 259, 130, 8, 4, 130, 17407, 
2811, 0, 260, 130, 12, 4, 130, 17407, 2820, 0, 261, 130, 16, 4, 514, 17407, 
2845, 0, 2126, 257, 2833, 20, 257, 22528, 2874, 0, 14, 8193, 259, 21504, 0, 0, 
16, 84, 2886, 0, -2015, 130, 0, 4, 130, 17407, 2775, 0, -2015, 130, 4, 4, 
130, 17407, 2896, 0, 259, 130, 8, 4, 1, 17407, 2907, 0, 4110, 257, 1297, 12, 
258, 22530, 2923, 0, 15, 10241, 1, 21504, 0, 0, 8, 52, 42, 0, 1025, 130, 
0, 4, 512, 17407, 2942, 0, 2126, 257, 2833, 4, 257, 22565, 2967, 0, 16, 10241, 
261, 21504, 0, 0, 10, 116, 559, 0, 1025, 72, 0, 2, 0, 17407, 2995, 0, 
2, 130, 2, 2, 512, 17407, 3013, 0, 259, 130, 4, 2, 1024, 17407, 3031, 0, 
4, 130, 6, 2, 1, 17407, 3055, 0, 5, 130, 8, 2, 1, 17407, 3079, 0, 
2158, 257, 2833, 20, 257, 22528, 3113, 0, 17, 10241, 260, 21504, 0, 0, 20, 100, 
3138, 0, 1025, 72, 0, 4, 0, 17407, 3153, 0, 2, 130, 4, 4, 512, 17407, 
3170, 0, 259, 130, 8, 4, 1024, 17407, 3187, 0, 4, 72, 12, 4, 0, 17407, 
3211, 0, 2126, 257, 2833, 16, 257, 22534, 3242, 0, 18, 10241, 516, 21504, 0, 0, 
20, 100, 2263, 0, 1025, 128, 0, 4, 43, 17407, 191, 0, 258, 72, 4, 4, 
0, 17407, 3264, 0, 259, 128, 8, 4, 43, 17407, 1450, 0, 4, 72, 12, 4, 
0, 17407, 3274, 0, 2126, 257, 2833, 16, 257, 22534, 3302, 0 },
{ 19, 8193, 2, 21504, 0, 0, 12, 68, 3138, 0, -2015, 72, 0, 4, 0, 17407, 
1450, 0, -2015, 72, 4, 4, 0, 17407, 3333, 0, 4110, 257, 1297, 8, 258, 22530, 
3368, 0, 20, 8194, 5, 21504, 0, 0, 28, 132, 1444, 0, -2015, 72, 12, 4, 
0, 17407, 987, 0, -2015, 19, 0, 4, 4, 17407, 3397, 0, 3, 72, 16, 4, 
0, 17407, 549, 0, 4, 19, 4, 4, 4, 17407, 36, 0, 5, 19, 8, 4, 
4, 17407, 3410, 0, 4110, 257, 1297, 20, 258, 22530, 3443, 0, 4104, 258, 1297, 24, 
257, 22528, 29557, 28020, 9, 550, 486, 264, -1547, 36, -1241, 37, 8304, 29281, 24946, 29561, 
30496, 25960, 8302, 30821, 28528, 29810, 28265, 8295, 17198, 22099, 24864, 25710, 11808, 22612, 3412, 15114, 
2573, 29539, 24950, 27236, 29557, 15732, 3376, 15114, 17, 9, 465, 264, 0, 0, 376, 157, 
26466, 3386, 15114, 8224, 8224, 15664, 29557, 8293, 27746, 25455, 8299, 29811, 30066, 29795, 29301, 8293, 
30062, 25197, 29285, 26912, 8302, 29281, 24946, 8313, 26743, 28261, 25888, 28792, 29295, 26996, 26478, 11808, 
21315, 3414, 15114, 8224, 8224, 15665, 29557, 8293, 18242, 26144, 25961, 25708, 26912, 8302, 29281, 24946, 
8313, 26743, 28261, 25888, 28792, 29295, 26996, 26478, 11808, 21315, 3414, 15114, 17, 17, 448, 264, 
0, 0, 1368, 157, 15114, 2573, 8251, 8224, 11808, 16717, 8272, 28518, 28018, 29793, 30240, 27745, 
25973, 3443, 15114, 8224, 8224, 25971, 8293, 28516, 29539, 10016, 26708, 8293, 16717, 8272, 26982, 25964, 
26144, 29295, 24941, 10100, 2573, 3387, 27914, 28769, 31092, 25968, 8765, 22348, 18484, 16692, 11572, 8753, 
2573, 24941, 25712, 26213, 15735, 12337, 3376, 27914, 28769, 25956, 26726, 12605, 12336, 2573, 24941, 25712, 
17, 17, 435, 264, -468, 15890, -459, 15890, -458, 15890, 27914, 28769, 25956, 16998, 20557, 8765, 
28526, 25956, 24934, 27765, 11892, 28002, 8816, 2573, 24941, 29552, 24948, 26471 },
{ 29285, 15736, 3376, 27914, 28769, 29811, 26465, 25959, 31090, 12349, 2573, 24941, 25456, 26988, 27491, 24941, 
27507, 12349, 2573, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 418, 264, -304, 30739, -303, 30739, 
-302, 30739, -301, 30739, -300, 30739, -299, 30739, -298, 30739, -297, 30739, -296, 30739, -294, 30739, 
-293, 30739, -292, 30739, -291, 30739, -271, 30739, -290, 30739, -289, 30739, -288, 30739, -286, 30739, 
-267, 30739, -264, 30739, -287, 30739, -256, 30739, -259, 30739, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 405, 264, 
-538, 15763, -581, 15763, -580, 15763, -579, 15763, -578, 15763, -577, 15763, -573, 15763, -576, 15763, 
-575, 15763, -575, 15763, -574, 15763, -572, 15763, -553, 15763, -570, 15763, -569, 15763, -568, 15763, 
-567, 15763, -566, 15763, -565, 15763, -535, 15763, -565, 15763, -527, 15763, -564, 15763, -563, 15763, 
-562, 15763, -524, 15763, -520, 15763, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
17, 17, 388, 264, 0, 0, 824, 157, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 17, 17, 375, 264, 0, 0, 688, 157, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 17, 17, 358, 264, 
0, 0, 552, 157, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
2, 17, 329, 264, 18244, 22950, 1, 0, 3, 2, 331, 272, 18284, 22950, 1, 0, 
0, 0, 0, 0, 656, 3, 332, 264, 14915, 17500, 25455, 28021, 28261, 29556, 24864, 25710, 
21280, 29797, 26996, 26478, 23667, 28490, 26995, 26721, 19804, 8313, 28484, 30051, 25965, 29806, 23667, 29252, 
28783, 28514, 23672, 22606, 23619, 24909, 26994, 23663, 28500, 27759, 23667, 24941, 30576, 28265, 13361, 13106, 
27996, 28769, 26999, 12654, 12852, 23603, 30060, 29537, 29283, 17756, 28792, 29295, 8308, 27718, 29537, 8296, 
25441, 26996, 28271, 25459, 26994, 29808, 27694, 24949, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0 },
{ 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 
